186742
 Atoms. Timestep: 1300
1 -39.9191 2.18879 -17.0138
1 -42.6558 1.28992 -15.0245
1 -43.7885 0.0235815 -15.5002
1 -40.4073 -1.6115 -17.4596
1 -40.0978 -2.47029 -19.007
1 -40.7846 -3.686 -18.4637
1 -40.3431 -4.6111 -18.5144
1 -42.3159 -3.26887 -19.1296
1 -39.6049 -3.7017 -18.4602
1 -40.4481 -5.62312 -17.5167
1 -38.8786 -7.21766 -17.9926
1 -40.5726 -7.82662 -18.7465
1 -39.1268 -9.84561 -20.0854
1 -39.4569 -8.14341 -18.9423
1 -39.6215 -7.16395 -17.1519
1 -41.6624 -10.9749 -15.1076
1 -41.8943 -12.7437 -15.3453
1 -40.6589 -11.9742 -16.725
1 -38.5659 -14.989 -15.5703
1 -37.6592 -15.5079 -15.7677
1 -38.0503 -13.6532 -15.3075
1 -38.9561 -15.2551 -16.4635
1 -39.0231 -14.1689 -15.1939
1 -39.2505 -15.7333 -15.499
1 -37.9765 -14.6736 -16.3597
1 -37.0287 -14.401 -15.1191
1 -36.6692 -13.7937 -15.89
1 -37.8106 -14.983 -14.8514
1 -38.8676 -14.0594 -16.2852
1 -42.3271 -12.479 -16.4315
1 -40.8476 -13.3482 -15.5261
1 -40.5642 -12.4126 -15.8178
1 -41.1932 -10.27 -16.2245
1 -40.4713 -10.9654 -16.8657
1 -42.7986 -11.6105 -16.2088
1 -41.1565 -12.7527 -17.1762
1 -39.6846 -12.1019 -17.9876
1 -39.8215 -11.7068 -16.1341
1 -40.6997 -13.4945 -16.6241
1 -41.4371 -11.2453 -16.5739
1 -42.3629 -11.1612 -17.7271
1 -41.8106 -10.4131 -17.0968
1 -43.7749 -12.0704 -18.5601
1 -44.4321 -12.3925 -16.8787
1 -42.6424 -12.1317 -17.721
1 -43.792 -9.93216 -16.7817
1 -41.8862 -11.1562 -18.6226
1 -40.2531 -11.3093 -19.652
1 -41.0622 -12.5851 -19.2964
1 -41.1608 -11.579 -19.184
1 -42.8067 -10.755 -18.759
1 -43.2521 -10.509 -16.0427
1 -44.1741 -11.4428 -17.8568
1 -44.5781 -11.0319 -16.7266
1 -42.7108 -10.8223 -16.8384
1 -44.0543 -11.1417 -18.839
1 -43.5823 -10.5918 -18.1321
1 -43.911 -15.9861 -16.7819
1 -44.2756 -13.7771 -16.2054
1 -42.8219 -15.2264 -17.2637
1 -42.8563 -13.3468 -16.3721
1 -42.494 -13.377 -14.8351
1 -42.6598 -13.9912 -15.6193
1 -41.275 -13.6938 -17.5403
1 -41.6751 -13.8931 -15.8526
1 -43.3366 -12.4761 -16.2002
1 -41.9849 -13.6006 -16.8148
1 -44.063 -15.0908 -16.3389
1 -43.6389 -12.8688 -17.9549
1 -42.3025 -15.3559 -18.2407
1 -43.503 -13.4548 -17.1435
1 -44.4 -13.8231 -18.4953
1 -43.4003 -13.7562 -18.3748
1 -46.0273 -14.4761 -18.2235
1 -47.3684 -11.6753 -18.7188
1 -47.8911 -12.276 -19.3658
1 -46.3477 -12.2475 -19.1827
1 -45.8922 -13.0916 -18.2911
1 -42.4483 -13.2517 -18.4417
1 -43.5072 -15.3814 -17.9896
1 -43.3647 -15.1466 -18.9607
1 -43.4843 -14.3023 -16.592
1 -43.1311 -14.3176 -17.5758
1 -43.4273 -16.2691 -18.4673
1 -42.6969 -14.4674 -18.526
1 -44.1617 -14.3716 -17.5955
1 -42.0684 -14.5584 -17.1384
1 -42.8408 -15.0146 -16.276
1 -44.8306 -14.8134 -16.9546
1 -44.4707 -15.425 -17.6886
1 -42.257 -15.9007 -16.7451
1 -43.0117 -16.2017 -17.4924
1 -43.7792 -11.5955 -16.4681
1 -43.5405 -9.57464 -18.0087
1 -42.8332 -10.0144 -17.4339
1 -41.773 -13.3609 -19.473
1 -43.5755 -12.0699 -17.3373
1 -44.0397 -10.0415 -18.8438
1 -42.8118 -11.7862 -18.6601
1 -44.5713 -10.5203 -17.7288
1 -43.6712 -10.8623 -17.158
1 -41.4583 -12.9561 -16.2309
1 -40.1665 -12.7457 -17.3718
1 -41.0239 -11.7813 -15.175
1 -42.1072 -10.7046 -16.0382
1 -41.8124 -11.9847 -17.1591
1 -43.356 -13.4454 -19.3384
1 -41.9793 -11.7784 -15.6397
1 -39.8783 -13.0439 -16.2354
1 -40.5229 -11.0037 -15.8083
1 -39.5056 -6.35064 -18.2376
1 -40.4685 -6.71704 -17.8003
1 -38.432 -5.57817 -20.3329
1 -37.6133 -4.34542 -19.802
1 -38.0656 -5.16223 -19.3664
1 -40.37 -6.0974 -18.7413
1 -38.9885 -4.42602 -17.9235
1 -41.3132 -3.73819 -17.5153
1 -40.9136 -2.68452 -18.4039
1 -41.117 -0.991515 -17.8942
1 -41.6994 -1.87075 -18.2194
1 -42.0984 -3.7632 -19.9974
1 -42.7762 -4.03075 -21.6226
1 -42.8527 -3.11239 -21.076
1 -43.2263 -4.94468 -21.7199
1 -41.8131 -6.16021 -21.4717
1 -42.0802 -5.03475 -21.6523
1 -41.7493 -6.29511 -23.1345
1 -42.2522 -6.46571 -24.5169
1 -40.8002 -5.95149 -23.2262
1 -44.939 -5.80667 -21.6727
1 -44.0873 -6.07701 -22.2077
1 -44.6688 -5.90071 -20.6039
1 -41.2359 -7.15938 -23.2938
1 -40.3355 -6.54804 -23.9688
1 -41.4848 -5.50581 -24.512
1 -40.9917 -6.46403 -25.1083
1 -41.3407 -6.39742 -24.0565
1 -42.4 -7.48481 -22.8716
1 -43.3754 -5.55176 -23.2575
1 -42.5653 -6.73669 -23.5386
1 -42.3995 -5.53018 -22.9947
1 -41.4194 -7.98045 -23.8671
1 -43.4292 -7.74621 -24.8173
1 -43.3767 -6.71464 -24.7927
1 -43.0857 -8.33093 -25.6368
1 -41.3974 -7.27938 -24.6269
1 -41.4821 -5.1374 -23.5515
1 -42.029 -6.75126 -22.2782
1 -43.413 -7.46471 -22.7938
1 -43.5274 -5.87626 -24.2242
1 -43.5765 -6.58945 -23.4003
1 -42.233 -8.35058 -23.3637
1 -41.3584 -8.98754 -23.9588
1 -41.7128 -8.72346 -25.3499
1 -42.6706 -7.13818 -25.8813
1 -41.7517 -7.53617 -25.567
1 -43.1178 -8.95867 -24.235
1 -42.4816 -7.39943 -24.8778
1 -42.8889 -7.7457 -23.9312
1 -42.4056 -8.39472 -24.6913
1 -41.4077 -5.66276 -26.0936
1 -42.1131 -6.05763 -27.6799
1 -42.2732 -6.16623 -25.7997
1 -43.2349 -6.62055 -26.5572
1 -42.1373 -6.55679 -26.7545
1 -45.9678 -14.1975 -16.2221
1 -45.0604 -13.2733 -16.7621
1 -44.5846 -11.8233 -15.9015
1 -45.9588 -10.3952 -11.6256
1 -42.9655 -11.402 -11.4664
1 -43.8483 -11.5095 -10.8949
1 -42.2231 -10.8136 -12.1122
1 -44.1012 -11.0826 -11.8181
1 -42.9416 -11.703 -12.6725
1 -43.2895 -13.7898 -10.5476
1 -42.7107 -14.9887 -11.8811
1 -42.8352 -14.091 -11.4013
1 -43.7559 -12.9063 -11.8874
1 -45.9003 -14.1248 -13.0906
1 -42.8361 -12.6005 -12.1775
1 -43.9971 -12.1407 -9.778
1 -43.8222 -11.9547 -12.2472
1 -42.7326 -11.1986 -13.7139
1 -43.2297 -10.651 -12.0944
1 -43.2541 -10.387 -13.0737
1 -44.4665 -7.02146 -14.0986
1 -44.9844 -7.05686 -15.0733
1 -45.4179 -6.46276 -14.3786
1 -43.5761 -4.35964 -14.4316
1 -44.7492 -5.77194 -13.6943
1 -45.9739 -5.31312 -14.3641
1 -45.258 -6.7842 -13.4262
1 -46.0719 -6.22055 -12.6398
1 -45.7449 -5.90762 -13.5748
1 -45.0632 -6.11962 -12.6745
1 -45.4754 -4.96783 -13.3045
1 -47.2844 -13.2949 -8.41601
1 -49.7754 -12.6614 -9.46833
1 -49.7421 -11.6378 -9.4584
1 -49.0435 -13.4899 -9.58596
1 -46.7683 -12.4542 -8.1815
1 -49.1235 -12.0685 -8.78593
1 -47.3894 -14.1467 -6.51111
1 -50.1548 -13.1362 -8.65894
1 -48.1729 -12.5809 -8.44523
1 -49.1325 -14.7984 -7.26253
1 -49.7069 -11.8159 -7.77408
1 -48.7105 -13.5464 -6.36263
1 -48.5313 -12.0247 -5.66384
1 -48.9419 -13.289 -5.41221
1 -48.0906 -11.7197 -6.54579
1 -47.7621 -13.5121 -5.65359
1 -49.6345 -13.9205 -8.19767
1 -47.8265 -12.4089 -7.31807
1 -47.2896 -12.4981 -9.04734
1 -47.8046 -11.014 -7.31363
1 -49.6214 -12.848 -7.81695
1 -49.6835 -11.101 -8.51096
1 -48.9164 -13.5378 -7.51932
1 -49.4502 -12.2064 -6.04201
1 -48.2496 -14.1461 -7.05127
1 -50.3627 -13.3642 -7.36608
1 -49.0937 -13.0693 -8.65066
1 -46.649 -16.1794 -8.59314
1 -49.8854 -12.4353 -6.93143
1 -50.65 -14.606 -5.96078
1 -50.7293 -15.1803 -6.81292
1 -50.3287 -13.7476 -6.43109
1 -49.0526 -11.4816 -6.93467
1 -48.466 -14.4517 -8.06296
1 -48.6651 -11.9977 -7.73075
1 -46.9438 -13.6274 -10.7561
1 -46.0635 -14.1176 -11.5395
1 -47.0431 -14.4409 -11.368
1 -47.2066 -14.3002 -8.5553
1 -47.1093 -13.2788 -11.7447
1 -47.1283 -11.7149 -7.58203
1 -48.1488 -14.5803 -9.01321
1 -48.4401 -11.0909 -8.12648
1 -47.1842 -15.4386 -5.65171
1 -47.2897 -15.0695 -4.65971
1 -47.7547 -15.2048 -6.52068
1 -46.7457 -12.6154 -7.18248
1 -48.6196 -14.014 -10.341
1 -46.4362 -13.4819 -8.94263
1 -47.9217 -14.718 -10.0319
1 -48.8401 -12.602 -6.81067
1 -48.0926 -11.9388 -9.37649
1 -47.2491 -12.4313 -10.0706
1 -46.2802 -13.9064 -9.84859
1 -46.2244 -15.6485 -9.96278
1 -47.1372 -15.0229 -9.363
1 -45.3308 -14.232 -9.56393
1 -46.1463 -14.787 -9.33456
1 -47.9295 -13.3615 -10.7171
1 -48.8329 -12.898 -10.5897
1 -48.1109 -12.9772 -9.72513
1 -48.9556 -12.1929 -9.83477
1 -47.3226 -13.8154 -7.52907
1 -47.6522 -11.6266 -8.46078
1 -48.229 -13.5936 -8.61517
1 -47.5993 -13.8069 -9.37725
1 -47.4594 -12.9699 -6.53426
1 -44.7613 -15.5563 -5.89361
1 -38.2257 -14.8054 -6.73625
1 -38.3679 -15.5322 -7.42476
1 -39.103 -14.4992 -6.31415
1 -37.8627 -15.1362 -4.4483
1 -38.3902 -14.0698 -5.6677
1 -38.6648 -15.6477 -4.79879
1 -39.1247 -14.5401 -7.32685
1 -40.4021 -15.5139 -7.36569
1 -39.389 -15.5176 -7.3111
1 -37.0241 -15.9914 -5.66379
1 -39.373 -16.9506 -5.81794
1 -38.3555 -16.0772 -5.69398
1 -38.951 -16.1885 -6.65395
1 -37.5503 -15.114 -5.46067
1 -41.9731 -13.5339 -6.22768
1 -40.3664 -15.1401 -4.36446
1 -41.0455 -14.053 -5.72779
1 -41.2761 -14.2306 -6.70276
1 -39.3846 -12.7135 -5.28434
1 -42.262 -14.3745 -6.95757
1 -41.0601 -13.6028 -4.64255
1 -43.7451 -15.8183 -5.29483
1 -41.8766 -15.5134 -4.69367
1 -43.486 -14.8746 -5.61666
1 -40.346 -14.3798 -5.05297
1 -39.5419 -15.21 -5.03893
1 -37.9367 -16.1642 -6.66264
1 -40.0844 -16.3392 -6.22231
1 -40.2037 -16.1475 -4.42146
1 -39.394 -15.4442 -6.11204
1 -39.382 -16.4246 -4.95073
1 -40.3056 -15.5432 -5.64149
1 -40.2209 -13.3869 -5.29728
1 -42.736 -13.1831 -3.85346
1 -40.5859 -11.5749 -2.91017
1 -40.0639 -10.7338 -4.61367
1 -41.3951 -12.9991 -2.77488
1 -40.6852 -13.2066 -3.68481
1 -40.4101 -12.7762 -2.72655
1 -39.9277 -11.4487 -2.14991
1 -40.918 -12.1663 -3.66164
1 -39.2168 -13.2151 -3.55349
1 -39.9257 -12.45 -3.60782
1 -39.6628 -11.9575 -4.46494
1 -41.0456 -12.1728 -2.02968
1 -39.9964 -11.0609 -3.56354
1 -40.7511 -10.8099 -2.2725
1 -42.1941 -11.2727 -1.90316
1 -41.6539 -10.9664 -2.71656
1 -40.0307 -9.99901 -3.91401
1 -41.5439 -11.9814 -2.88823
1 -39.9092 -11.4495 -5.30995
1 -39.5609 -12.2736 -6.17807
1 -39.978 -13.2844 -6.28295
1 -39.3766 -11.2777 -6.16604
1 -40.4562 -12.5896 -4.45495
1 -39.3634 -11.7814 -3.09872
1 -41.6817 -13.0507 -3.75012
1 -41.0454 -15.065 -6.17544
1 -42.3815 -14.4846 -8.58149
1 -40.6381 -15.8689 -8.38675
1 -42.1294 -13.8614 -7.82454
1 -42.9335 -14.5299 -7.70877
1 -35.6046 -10.9747 -5.86983
1 -36.703 -12.7962 -7.03788
1 -35.8863 -12.3549 -5.51792
1 -31.8611 -15.3532 -7.54038
1 -29.7866 -14.1852 -7.42232
1 -31.3782 -15.5855 -6.49732
1 -31.2019 -15.6129 -5.48216
1 -31.5251 -14.4969 -6.87919
1 -36.6021 -13.1392 -6.09108
1 -36.1146 -13.6279 -6.93434
1 -35.2294 -13.125 -5.97579
1 -35.7415 -12.6843 -6.72941
1 -35.9807 -14.1026 -6.05383
1 -36.2098 -13.1481 -7.89707
1 -37.037 -12.479 -7.98569
1 -35.0949 -13.1046 -7.38449
1 -36.737 -12.8805 -5.11889
1 -37.134 -11.8194 -6.71141
1 -36.598 -10.9738 -6.55359
1 -35.3464 -10.4785 -6.74436
1 -35.9558 -11.7469 -6.42364
1 -36.0207 -11.7108 -9.38951
1 -35.9754 -10.9336 -10.9038
1 -36.7663 -12.3976 -9.67347
1 -39.2834 -10.6519 -5.37861
1 -39.1791 -9.52584 -6.37671
1 -39.8036 -10.3049 -6.22671
1 -42.4747 -9.37509 -8.66586
1 -39.9046 -10.6926 -8.00846
1 -37.9011 -11.9622 -8.09399
1 -39.6784 -11.6741 -8.07689
1 -42.9703 -10.6655 -7.62552
1 -44.1611 -11.269 -7.24712
1 -43.9671 -11.5355 -8.20213
1 -45.108 -12.5235 -7.61372
1 -43.9271 -12.9302 -8.14864
1 -41.725 -14.2785 -5.01217
1 -43.4524 -14.9162 -3.31194
1 -45.2356 -13.8347 -4.18066
1 -43.7502 -14.0992 -3.82403
1 -42.3438 -12.4978 -3.22345
1 -42.2085 -10.4572 -3.40935
1 -44.0198 -10.8312 -3.85944
1 -42.3618 -11.4868 -3.21411
1 -43.3287 -12.3815 -3.03656
1 -42.5792 -12.1056 -2.32343
1 -41.8697 -11.9938 -3.96432
1 -43.7816 -13.1194 -3.55919
1 -42.2282 -13.5442 -3.05799
1 -43.2223 -13.662 -2.91413
1 -42.4415 -14.6869 -4.41024
1 -42.0569 -15.2071 -7.90924
1 -43.9258 -15.0314 -7.73663
1 -43.1537 -15.1491 -8.4774
1 -43.2677 -13.9526 -8.76491
1 -43.0157 -15.5834 -7.52419
1 -41.8767 -15.592 -5.94938
1 -43.0309 -15.607 -4.60391
1 -41.9938 -14.5103 -5.96357
1 -40.2656 -14.0342 -4.08692
1 -40.9689 -14.135 -3.35869
1 -41.5559 -11.6541 -4.87601
1 -41.1583 -13.0737 -5.50043
1 -41.5074 -12.6384 -4.65571
1 -41.5863 -14.15 -2.55612
1 -42.5071 -14.5605 -3.31386
1 -39.9995 -13.6675 -3.09921
1 -39.3525 -14.2071 -4.68683
1 -45.3538 -12.9784 -5.16822
1 -44.4405 -11.7211 -6.28138
1 -43.8708 -13.9954 -6.04821
1 -42.0894 -15.3969 -8.96258
1 -44.2304 -14.3461 -5.16083
1 -44.7296 -14.5572 -6.03288
1 -44.5254 -13.2975 -4.66364
1 -43.4473 -11.0278 -6.57535
1 -44.503 -12.3898 -5.12315
1 -44.7914 -10.5018 -7.48058
1 -44.6749 -13.4428 -5.76588
1 -39.7029 -13.2655 -4.43856
1 -42.2392 -15.4015 -6.88779
1 -40.5429 -12.3588 -6.42247
1 -44.1748 -14.3904 -6.96498
1 -40.3402 -12.3546 -5.43128
1 -41.0898 -15.0609 -5.15106
1 -42.5048 -12.497 -4.58218
1 -42.7928 -14.1548 -5.45078
1 -41.0865 -13.7114 -7.5961
1 -40.0699 -14.4079 -6.02342
1 -38.5279 -15.0814 -5.71222
1 -39.3605 -13.7936 -5.63845
1 -40.9728 -13.2651 -6.55001
1 -42.9415 -15.6419 -6.11984
1 -42.3943 -15.5061 -3.81187
1 -43.0441 -13.8831 -4.51195
1 -42.3218 -16.2389 -5.26698
1 -42.542 -15.1289 -5.34763
1 -41.8544 -14.0367 -3.87817
1 -43.0894 -13.3553 -5.99222
1 -43.1993 -11.6163 -7.36516
1 -43.8028 -10.2973 -7.17378
1 -41.9328 -9.38607 -6.76851
1 -43.3362 -10.5026 -8.5941
1 -42.5892 -9.70805 -7.68367
1 -42.7293 -5.57625 -11.5991
1 -43.4744 -5.25458 -10.586
1 -43.4396 -4.79347 -11.6415
1 -43.9142 -3.68675 -11.7691
1 -44.3934 -2.78665 -12.0898
1 -43.7867 -4.16771 -10.8891
1 -43.8252 -4.52857 -12.6251
1 -45.0292 -4.56274 -12.4905
1 -45.8458 -5.27079 -12.3654
1 -44.3605 -5.38563 -12.7625
1 -43.7162 -5.74629 -11.4369
1 -41.8378 -3.67926 -10.7599
1 -42.6418 -4.53386 -12.2033
1 -45.7401 -3.59734 -13.506
1 -46.3164 -2.20801 -13.82
1 -46.2737 -3.81242 -14.3918
1 -42.542 -5.23267 -12.9382
1 -40.9652 -4.12445 -12.0062
1 -41.1604 -11.1801 -10.485
1 -41.7916 -10.5718 -13.2908
1 -41.5094 -9.87156 -12.6167
1 -42.5107 -9.91663 -12.4993
1 -40.1712 -12.9667 -10.0016
1 -41.8899 -9.64192 -10.4767
1 -42.3057 -10.4639 -10.9272
1 -41.0803 -10.2096 -10.7586
1 -38.5927 -13.4284 -10.1965
1 -36.9319 -13.232 -8.67775
1 -39.3888 -12.7439 -7.06034
1 -40.3397 -14.5278 -6.99893
1 -39.4869 -13.6426 -8.053
1 -39.0335 -14.9779 -8.36871
1 -38.9987 -13.6543 -6.85905
1 -37.7127 -13.8414 -8.96967
1 -38.1009 -13.3217 -6.53081
1 -37.7943 -14.6849 -8.30234
1 -38.0109 -11.5856 -7.15597
1 -37.2549 -13.5619 -7.6078
1 -38.1256 -14.0322 -7.38097
1 -37.6753 -12.5597 -7.18481
1 -36.9431 -14.1845 -9.53048
1 -37.8729 -12.9919 -8.40203
1 -40.6939 -10.652 -9.76107
1 -40.1668 -14.2861 -10.5459
1 -39.457 -12.5537 -11.185
1 -39.153 -10.1099 -8.34667
1 -39.2422 -11.9285 -9.80349
1 -40.404 -11.2364 -11.1505
1 -38.4691 -12.42 -10.2323
1 -40.5568 -14.961 -12.1605
1 -42.1257 -13.7755 -13.47
1 -41.706 -14.3862 -12.7534
1 -42.4906 -16.0565 -13.096
1 -42.9771 -14.0834 -13.0097
1 -42.4779 -14.9875 -13.0484
1 -41.5455 -15.2875 -12.2295
1 -40.3387 -12.3132 -10.7562
1 -41.2793 -11.6043 -9.57699
1 -40.1115 -9.93475 -10.168
1 -40.7782 -15.0693 -10.3582
1 -41.8095 -15.3864 -10.4683
1 -40.2263 -15.7378 -10.8746
1 -38.7233 -13.2573 -11.1831
1 -37.8887 -13.0209 -9.58438
1 -40.3465 -11.5895 -10.05
1 -38.7725 -13.0331 -12.1659
1 -38.9875 -11.3072 -11.465
1 -41.567 -13.1103 -10.7852
1 -43.0249 -11.0663 -10.515
1 -43.2132 -12.2069 -8.18686
1 -42.9036 -13.1989 -8.10481
1 -42.7342 -11.3131 -8.4638
1 -40.5921 -12.0289 -8.31648
1 -42.0839 -10.3918 -8.2568
1 -41.6343 -11.2926 -8.68372
1 -41.0868 -14.2996 -10.9672
1 -41.1729 -12.5128 -10.0085
1 -41.5931 -14.4906 -10.047
1 -41.2804 -11.1398 -12.518
1 -40.5853 -10.4452 -12.993
1 -42.0245 -11.5343 -13.0761
1 -40.9403 -13.2093 -13.4597
1 -41.5618 -12.3105 -12.6221
1 -41.0037 -13.6809 -10.1722
1 -40.5272 -11.2641 -8.97622
1 -41.4799 -9.52149 -9.50115
1 -42.0176 -9.75078 -11.6202
1 -41.6832 -10.4877 -9.96575
1 -40.4927 -12.2466 -9.29746
1 -41.0627 -13.3493 -12.0774
1 -42.282 -13.877 -10.5651
1 -42.1156 -11.4555 -10.3105
1 -42.474 -12.9 -10.3874
1 -43.2975 -12.3273 -11.1833
1 -44.1317 -11.3249 -9.18038
1 -43.504 -12.8276 -10.3308
1 -42.9395 -12.8772 -9.48924
1 -41.7723 -13.7903 -11.5114
1 -41.8439 -14.8243 -11.3829
1 -40.7306 -14.1018 -12.664
1 -41.317 -10.3902 -9.01001
1 -40.8841 -13.1776 -9.30427
1 -41.4092 -12.3951 -8.90166
1 -41.8255 -10.2451 -7.29019
1 -41.6779 -11.1482 -6.36748
1 -42.0959 -11.1979 -7.6435
1 -41.2991 -11.98 -6.97966
1 -41.1716 -11.0116 -7.23474
1 -42.3607 -13.5195 -8.8945
1 -40.8965 -10.7729 -8.17591
1 -42.2545 -11.7303 -9.34845
1 -42.3968 -12.515 -8.71957
1 -43.8474 -13.145 -9.13746
1 -43.2318 -11.9145 -9.15871
1 -42.9184 -12.0346 -10.1136
1 -40.6044 -13.3911 -11.0528
1 -39.5764 -11.6092 -10.7032
1 -38.5245 -10.1421 -7.55372
1 -40.4356 -12.6417 -11.7104
1 -39.6665 -12.6085 -12.3645
1 -38.6262 -12.026 -8.79862
1 -39.5186 -11.3391 -9.01607
1 -39.6977 -10.8369 -9.87283
1 -40.0871 -8.97962 -11.8111
1 -40.3484 -8.3121 -11.0792
1 -39.9767 -9.9187 -12.2457
1 -39.6316 -13.4583 -10.773
1 -40.5936 -12.5646 -12.763
1 -39.8512 -11.8199 -11.7607
1 -40.4436 -10.7933 -12.0564
1 -40.9593 -11.7843 -11.8105
1 -41.07 -3.21828 -12.7722
1 -42.901 -3.63162 -11.8188
1 -42.7622 -3.95526 -10.4126
1 -43.5467 -4.04794 -13.4719
1 -43.4401 -7.219 -12.1832
1 -44.4566 -7.19079 -12.2457
1 -45.6572 -7.02912 -11.3995
1 -45.4436 -7.01817 -12.3857
1 -44.1639 -6.21417 -12.218
1 -43.4125 -5.44983 -12.4191
1 -43.1311 -4.93903 -13.7135
1 -42.5669 -4.58757 -11.1773
1 -48.5683 -5.10563 -13.9263
1 -44.494 -3.6537 -12.5966
1 -46.2162 -7.49082 -9.66327
1 -44.4447 -4.70755 -11.6647
1 -43.9071 -3.10044 -13.5316
1 -42.1664 -3.58142 -12.5852
1 -41.0602 -4.25226 -14.2648
1 -40.7587 -6.28572 -14.204
1 -42.0413 -6.06423 -13.2352
1 -42.2498 -6.81654 -11.6148
1 -42.4097 -6.88191 -12.771
1 -42.3293 -5.48487 -14.0107
1 -41.4731 -7.77734 -11.9413
1 -41.0232 -5.58419 -13.3183
1 -41.0786 -5.31699 -14.304
1 -41.9941 -5.81795 -12.2503
1 -40.3221 -5.63939 -10.435
1 -40.8682 -4.00911 -10.706
1 -40.8415 -2.92781 -10.1348
1 -40.2493 -3.66755 -11.4559
1 -40.8216 -5.40608 -11.4277
1 -40.5927 -4.8862 -9.69429
1 -39.2364 -4.49046 -9.85057
1 -40.1022 -5.36221 -8.94473
1 -41.1076 -4.98019 -10.5585
1 -39.54 -3.8448 -10.7554
1 -40.0603 -4.76669 -11.2549
1 -39.7322 -3.22427 -9.85427
1 -41.6987 -4.37593 -10.0049
1 -40.5158 -3.88014 -9.76396
1 -41.3877 -5.95392 -10.4745
1 -41.6695 -5.85167 -9.46965
1 -41.8243 -5.27458 -11.2196
1 -43.4629 -3.47056 -12.6463
1 -44.9136 -3.05038 -13.701
1 -45.5816 -1.28721 -13.795
1 -44.3403 -2.22198 -13.7932
1 -44.6599 -1.35514 -14.2016
1 -45.0487 -2.22393 -14.5678
1 -44.0113 -1.95512 -14.7354
1 -42.9818 -0.933256 -12.6801
1 -43.6471 0.145235 -11.9215
1 -42.6365 3.54216 -10.2859
1 -47.2889 7.04846 -7.95261
1 -47.896 8.84093 -4.33629
1 -47.3667 8.41402 -5.08204
1 -48.207 7.76064 -4.26672
1 -47.9814 7.69949 -9.37864
1 -46.2357 4.36338 -9.29236
1 -46.9891 6.7023 -10.5405
1 -48.7582 7.6259 -10.0239
1 -47.4917 6.18499 -9.8348
1 -46.5319 6.34847 -8.04575
1 -47.2174 7.70138 -8.71861
1 -45.6515 6.31681 -8.90906
1 -47.425 6.18111 -8.78222
1 -49.3191 7.1928 -9.30555
1 -46.5047 5.77888 -8.8802
1 -48.2816 5.58447 -10.324
1 -48.3942 6.57936 -9.50925
1 -46.8085 4.85211 -8.62014
1 -46.5418 5.76895 -9.88867
1 -46.2183 8.17298 -6.92369
1 -48.0114 6.99353 -8.65667
1 -54.7669 9.92928 -2.28677
1 -53.1567 11.6705 -2.01647
1 -55.4667 7.98654 -4.30508
1 -55.2653 11.2829 -4.51601
1 -51.892 10.0034 -1.60624
1 -55.3439 11.9417 -5.27755
1 -57.1821 12.0022 -5.07986
1 -55.7504 11.4046 -3.63933
1 -56.8043 9.57758 -5.43795
1 -57.1352 9.16762 -3.13361
1 -56.4682 9.61035 -4.48687
1 -56.7421 9.27252 -2.20993
1 -55.4657 8.19008 -2.50271
1 -56.6217 6.87636 -2.2175
1 -56.2749 10.6839 -3.16576
1 -54.8787 12.6017 -2.20254
1 -54.0284 11.5197 -4.03908
1 -56.2437 11.3248 -5.00239
1 -54.5559 11.8755 -5.90476
1 -56.3167 12.0743 -5.67511
1 -54.0306 10.3497 -5.05636
1 -54.446 10.9938 -1.20031
1 -57.6492 8.42102 -4.31115
1 -56.513 12.0636 -3.59047
1 -52.7762 9.051 -3.76327
1 -57.2981 13.1248 -2.98597
1 -57.5202 12.4054 -1.41853
1 -56.1581 12.1859 0.0325532
1 -56.2482 10.5474 0.306263
1 -56.6727 11.3305 -0.168344
1 -56.7542 11.8471 -1.76548
1 -56.6372 13.041 -1.93666
1 -53.8692 8.49577 -2.3623
1 -53.3972 8.07157 -0.944733
1 -53.1998 8.81494 -1.67777
1 -54.1062 7.40511 -1.22829
1 -57.4502 9.3837 -4.54071
1 -53.0263 10.2513 -5.03425
1 -54.4663 8.42361 -4.22386
1 -55.0575 11.6081 -2.24034
1 -55.2466 10.7694 -2.76935
1 -53.5968 9.07086 -0.785997
1 -54.5948 12.8054 -3.15049
1 -55.8476 12.2818 -2.04042
1 -54.5012 11.7946 -3.07862
1 -55.41 8.50558 -5.90011
1 -54.304 8.02404 -6.34552
1 -54.4999 8.88701 -5.68921
1 -56.4033 10.8017 -6.62074
1 -55.0407 9.40059 -6.37135
1 -56.3957 8.67589 -5.76786
1 -54.0566 8.18553 -5.11497
1 -53.6978 12.522 -2.43993
1 -52.0474 11.6941 -4.09975
1 -55.4112 12.2257 -3.01145
1 -54.0602 9.45518 -1.62788
1 -51.9366 12.3625 -2.65137
1 -53.7442 9.96352 -2.44035
1 -54.8267 10.3777 -4.43649
1 -52.0941 10.5789 -3.39046
1 -56.1428 8.70236 -4.78493
1 -52.5716 9.37436 -1.03251
1 -53.2111 9.08294 -2.85302
1 -55.7915 8.8869 -6.81068
1 -55.9609 7.86904 -5.32446
1 -56.8833 9.28997 -6.40316
1 -55.5547 10.2784 -3.7447
1 -53.4456 11.1298 -4.76584
1 -54.6763 10.096 -3.27801
1 -55.2085 10.3905 -6.26245
1 -56.2186 8.69712 -2.94614
1 -55.8837 11.3004 -1.7494
1 -56.056 9.86857 -6.43397
